"root";"kingdom";"phylum";"class";"order";"familly";"genre";"species";"abond1";"abond2";"abond3";"abond4";"abond5";"abond6";"abond7";"abond8";"abond9";"abond10";"abond11";"abond12";"abond13";"abond14";"abond15";"abond16";"abond17";"abond18";"abond19";"abond20";"abond21";"abond22";"abond23";"abond24";"abond25";"abond26";"abond27";"abond28";"abond29";"abond30";"abond31";"abond32";"abond33";"abond34"
"root";"Archaea";"Euryarchaeota";"Methanobacteria";"Methanobacteriales";"Methanobacteriaceae";"Methanosphaera";"Methanosphaera sp. WGK6";-0.0829269038118298;-0.0628889215027195;-0.0871324801231324;-0.0768387584920275;-0.08623557308841;-0.0864424114080976;-0.0880256246384736;-0.0459844189768812;-0.0958505024551002;-0.079601166885234;-0.0783872724060442;-0.083424931922226;-0.0282387853302604;-0.0589807691433417;-0.0855084739059765;-0.056954233956355;-0.0600251876130984;-0.0786268988022021;-0.0620092574392534;-0.0761999823867559;-0.0813400192164619;-0.0757734766274561;-0.0804733146551836;-0.0838200166981602;-0.0844146756042049;-0.0820162017551259;-0.0801804547176785;-0.0922560341971809;-0.074314063741598;-0.0953446711272055;-0.0898150641336454;-0.0469654544055987;-0.0909564956438751;-0.0756645230539054
"root";"Archaea";"Euryarchaeota";"Methanobacteria";"Methanobacteriales";"Methanobacteriaceae";"Methanosphaera";"Methanosphaera stadtmanae";-0.0815535154636166;-0.0628889215027195;-0.0871324801231324;-0.0768387584920275;-0.08623557308841;-0.0864424114080976;-0.0884150653414569;-0.0459844189768812;-0.0958505024551002;-0.079601166885234;-0.0783872724060442;-0.083424931922226;-0.0282387853302604;-0.0589807691433417;-0.0855084739059765;-0.056954233956355;-0.0600251876130984;-0.0786268988022021;-0.0620092574392534;-0.0761999823867559;-0.0813400192164619;-0.0757734766274561;-0.0804733146551836;-0.0838200166981602;-0.0844146756042049;-0.0820162017551259;-0.0801804547176785;-0.0922560341971809;-0.074314063741598;-0.0953446711272055;-0.0898150641336454;-0.0469654544055987;-0.0909564956438751;-0.0756645230539054
"root";"Archaea";"Euryarchaeota";"Methanobacteria";"Methanobacteriales";"Methanobacteriaceae";"Methanosphaera";"None";-0.0387822783335477;-0.0628889215027195;-0.0779024651371871;-0.0710303922862766;-0.08623557308841;-0.0864424114080976;-0.0794579291728414;-0.0439772433224045;-0.0958505024551002;-0.079601166885234;-0.0783872724060442;-0.083424931922226;-0.0282387853302604;-0.0589807691433417;-0.0855084739059765;-0.056954233956355;-0.0600251876130984;-0.0786268988022021;-0.0620092574392534;-0.0761999823867559;-0.0813400192164619;-0.0757734766274561;-0.0804733146551836;-0.0838200166981602;-0.0844146756042049;-0.0820162017551259;-0.0801804547176785;-0.0922560341971809;-0.074314063741598;-0.0953446711272055;-0.0898150641336454;-0.0469654544055987;-0.0909564956438751;-0.0756645230539054
"root";"Archaea";"Euryarchaeota";"Methanobacteria";"Methanobacteriales";"Methanobacteriaceae";"None";"None";-0.0590888060535574;-0.0628889215027195;-0.0871324801231324;-0.0747581497019078;-0.0857022100143586;-0.0864424114080976;-0.0811714682659679;-0.0442423419937505;-0.0958505024551002;-0.079601166885234;-0.0783872724060442;-0.083424931922226;-0.0282387853302604;-0.0589807691433417;-0.0855084739059765;-0.056954233956355;-0.0600251876130984;-0.0786268988022021;-0.0620092574392534;-0.0761999823867559;-0.0813400192164619;-0.0757734766274561;-0.0719015339464485;-0.0838200166981602;-0.0598481888926619;-0.0820162017551259;-0.0791268565047091;-0.0497215874125932;-0.074314063741598;0.221650340895847;-0.0898150641336454;-0.04625364722881;0.00723965854043811;0.000232364709725753
"root";"Archaea";"Euryarchaeota";"Methanobacteria";"None";"None";"None";"None";-0.0828288046441003;-0.0628889215027195;-0.0871324801231324;-0.0731110010763963;-0.0802161898241149;-0.0864424114080976;-0.0814051326877578;-0.0456435778280078;-0.0915458916169715;-0.0621779430046208;-0.0783872724060442;-0.083424931922226;-0.0282387853302604;-0.0589807691433417;-0.0855084739059765;-0.056954233956355;-0.0600251876130984;-0.0747721165111246;-0.0620092574392534;-0.0761999823867559;-0.0813400192164619;-0.0757734766274561;-0.0791273325604235;-0.0724283340949197;-0.0532589271507903;-0.0811376552199778;-0.0790610066163985;-0.0922560341971809;-0.074314063741598;-0.0947308495271609;-0.0898150641336454;-0.0469654544055987;-0.0905900920834859;-0.0749987608805402
"root";"Bacteria";"Actinobacteria";"Actinomycetia";"Actinomycetales";"Actinomycetaceae";"Arcanobacterium";"None";-0.083907895489125;-0.0628889215027195;-0.0871324801231324;-0.0768387584920275;-0.08623557308841;-0.0864424114080976;-0.0884150653414569;-0.0459844189768812;-0.0955586644321762;-0.078976429773977;-0.0783872724060442;-0.083424931922226;-0.0282387853302604;-0.0589807691433417;-0.0855084739059765;-0.056954233956355;-0.0600251876130984;-0.0786268988022021;-0.0620092574392534;-0.0761999823867559;-0.080350610617433;-0.0458174538214672;-0.0702013460372779;-0.0838200166981602;-0.0844146756042049;-0.072728709812132;-0.0793902560579514;-0.0922560341971809;-0.0727242628636707;-0.0953446711272055;-0.0898150641336454;-0.0469654544055987;-0.0888313549936176;-0.067231535524613
"root";"Bacteria";"Actinobacteria";"Actinomycetia";"Actinomycetales";"Actinomycetaceae";"None";"None";-0.084104093824584;-0.0628889215027195;-0.0871324801231324;-0.0751049178335944;-0.0854736258397651;-0.0864424114080976;-0.0881035127790703;-0.0459844189768812;-0.0958505024551002;-0.079601166885234;-0.0772492173339137;-0.083424931922226;-0.0282387853302604;-0.0589807691433417;-0.0855084739059765;-0.056954233956355;-0.0600251876130984;-0.0786268988022021;-0.0620092574392534;-0.0761999823867559;-0.0739524350103795;-0.055398271350035;-0.073530880692737;-0.0838200166981602;-0.0844146756042049;-0.0719129166009231;-0.0801804547176785;-0.0914165385369588;-0.074314063741598;-0.0953446711272055;-0.08868798458995;-0.0469654544055987;-0.0902236885230967;-0.0666397469260662
"root";"Bacteria";"Actinobacteria";"Actinomycetia";"Bifidobacteriales";"Bifidobacteriaceae";"Aeriscardovia";"Aeriscardovia sp.";-0.0833193004827479;-0.0628889215027195;-0.0871324801231324;-0.0768387584920275;-0.0773969850041285;-0.0864424114080976;-0.0837417769056575;-0.0459844189768812;-0.0958505024551002;-0.0776575403168788;-0.0783872724060442;-0.083424931922226;-0.0282387853302604;-0.0589807691433417;-0.0851548590642144;-0.056954233956355;-0.0600251876130984;-0.0786268988022021;-0.0620092574392534;-0.0761999823867559;-0.0789654385787925;-0.0755179881600276;-0.0804733146551836;-0.0838200166981602;-0.0844146756042049;-0.0820162017551259;-0.0801804547176785;-0.0922560341971809;-0.074314063741598;-0.0953446711272055;-0.0898150641336454;-0.0469654544055987;-0.0891977585540068;-0.0756645230539054
"root";"Bacteria";"Actinobacteria";"Actinomycetia";"Bifidobacteriales";"Bifidobacteriaceae";"Bifidobacterium";"Bifidobacterium animalis";-0.0815535154636166;-0.0628889215027195;-0.0871324801231324;-0.0768387584920275;-0.08623557308841;-0.0864424114080976;-0.0884150653414569;-0.0436742734122948;-0.0958505024551002;-0.079601166885234;-0.0783872724060442;-0.083424931922226;-0.0282387853302604;-0.0589807691433417;-0.0855084739059765;-0.056954233956355;-0.0600251876130984;-0.0779466431037767;-0.0620092574392534;-0.0761999823867559;-0.0813400192164619;-0.0757734766274561;-0.0804733146551836;-0.0838200166981602;-0.0831970946301634;-0.0820162017551259;-0.0801804547176785;-0.0922560341971809;-0.0703395615467797;-0.0953446711272055;-0.0898150641336454;-0.0469654544055987;-0.0909564956438751;-0.0756645230539054
"root";"Bacteria";"Actinobacteria";"Actinomycetia";"Bifidobacteriales";"Bifidobacteriaceae";"Bifidobacterium";"None";-0.0833193004827479;-0.0618089581098805;-0.0871324801231324;-0.0725041568459447;-0.0745015854592776;-0.0859874289293359;-0.0884150653414569;-0.0459844189768812;-0.0930780412373224;-0.0739091176493365;-0.0783872724060442;-0.0813846456173431;-0.0282387853302604;0.00110275977287996;-0.0789312378492017;-0.0526690644327699;-0.0313120224388063;1.56948149054968;-0.0581552156315509;-0.0761999823867559;1.34835540638028;0.552855897480311;-0.0804733146551836;0.0888730440424535;-0.072525355504741;-0.0817024351354301;-0.0789293068397773;-0.0876854467137494;-0.0498046335402184;-0.0846466375264275;-0.0868095186837909;-0.0469654544055987;-0.0828956173153121;-0.0729275007856263
"root";"Bacteria";"Actinobacteria";"Actinomycetia";"Bifidobacteriales";"None";"None";"None";-0.0831231021472888;-0.0628889215027195;-0.0871324801231324;-0.0768387584920275;-0.08623557308841;-0.0864424114080976;-0.0884150653414569;-0.0459844189768812;-0.0947561098691353;-0.079601166885234;-0.0783872724060442;-0.083424931922226;-0.0282387853302604;-0.0589807691433417;-0.0855084739059765;-0.056954233956355;-0.0600251876130984;-0.0786268988022021;-0.0620092574392534;-0.0761999823867559;-0.0813400192164619;-0.0757734766274561;-0.0804733146551836;-0.0838200166981602;-0.0844146756042049;-0.0820162017551259;-0.0801804547176785;-0.0917896477192797;-0.074314063741598;-0.0953446711272055;-0.0898150641336454;-0.0469654544055987;-0.0909564956438751;-0.0756645230539054
"root";"Bacteria";"Actinobacteria";"Actinomycetia";"Corynebacteriales";"Corynebacteriaceae";"Corynebacterium";"None";-0.0809649204572395;-0.059409039459127;-0.0860875727662329;-0.0739779214056129;-0.0857022100143586;-0.0859874289293359;-0.0880256246384736;-0.0458329340218263;-0.0954857049264452;-0.0741867785876729;-0.0753524588803628;-0.083424931922226;-0.0282387853302604;-0.0589807691433417;-0.0849426901591571;-0.056954233956355;-0.0600251876130984;-0.0786268988022021;-0.0620092574392534;-0.0761999823867559;-0.0813400192164619;-0.0727714871351715;-0.0679344288250505;-0.0831534820777578;-0.0844146756042049;0.00433237198514127;-0.0790610066163985;-0.0914165385369588;-0.074314063741598;-0.0953446711272055;-0.0898150641336454;-0.0469654544055987;-0.0807704766650546;-0.0413407843381892
"root";"Bacteria";"Actinobacteria";"Actinomycetia";"Corynebacteriales";"Corynebacteriaceae";"None";"None";-0.0815535154636166;-0.0613289743797298;-0.0871324801231324;-0.0768387584920275;-0.0857022100143586;-0.0864424114080976;-0.0884150653414569;-0.0457950627830626;-0.0955586644321762;-0.0769633879710376;-0.0783872724060442;-0.083424931922226;-0.0282387853302604;-0.0589807691433417;-0.0855084739059765;-0.056954233956355;-0.0600251876130984;-0.0786268988022021;-0.0620092574392534;-0.0761999823867559;-0.0813400192164619;-0.0757734766274561;-0.0644632118438272;-0.0829716999085571;-0.0844146756042049;-0.0357670020119741;-0.0792585562813303;-0.0898308245120948;-0.0737841301156223;-0.0953446711272055;-0.0892139550436745;-0.0469654544055987;-0.0895641621143961;-0.067231535524613
"root";"Bacteria";"Actinobacteria";"Actinomycetia";"Corynebacteriales";"None";"None";"None";-0.083907895489125;-0.0616889621773428;-0.0871324801231324;-0.0768387584920275;-0.08623557308841;-0.0864424114080976;-0.0884150653414569;-0.0459844189768812;-0.0953397859149832;-0.079601166885234;-0.0780711459971191;-0.083424931922226;-0.0282387853302604;-0.0589807691433417;-0.0855084739059765;-0.056954233956355;-0.0600251876130984;-0.0786268988022021;-0.0620092574392534;-0.0761999823867559;-0.0813400192164619;-0.0748153948745993;-0.0804733146551836;-0.0835776404725593;-0.0844146756042049;-0.0751133361218196;-0.0797853553878149;-0.0890846061474529;-0.074314063741598;-0.0953446711272055;-0.0898150641336454;-0.0469654544055987;-0.0901504078110188;-0.0749247873057218
"root";"Bacteria";"Actinobacteria";"Actinomycetia";"Micrococcales";"Cellulomonadaceae";"Cellulomonas";"Cellulomonas carbonis";-0.0797877304444853;-0.0628889215027195;-0.0871324801231324;-0.0764052983274193;-0.08623557308841;-0.0853504534590697;-0.0884150653414569;-0.0459844189768812;-0.0958505024551002;-0.079601166885234;-0.0783872724060442;-0.083424931922226;-0.0282387853302604;-0.0589807691433417;-0.0855084739059765;-0.056954233956355;-0.0600251876130984;-0.0786268988022021;-0.0620092574392534;-0.0761999823867559;-0.0813400192164619;-0.0757734766274561;-0.0804733146551836;-0.0838200166981602;-0.0844146756042049;-0.0820162017551259;-0.0792585562813303;-0.0910434293546379;-0.074314063741598;-0.0953446711272055;-0.0898150641336454;-0.0469654544055987;-0.0894908814023182;-0.0756645230539054
"root";"Bacteria";"Actinobacteria";"Actinomycetia";"Micrococcales";"Micrococcaceae";"Rothia";"None";-0.0788067387671901;0.0668266815705064;-0.0756384991972382;-0.0672159428377238;-0.0712252122901043;-0.0560495818268197;0.15669891311622;-0.00447754129185457;-0.0207022115521758;0.0734594253727423;-0.0168690732292103;-0.083424931922226;-0.0224714733377981;-0.0589807691433417;-0.0848012442224523;-0.0565921069543619;-0.0585895293543838;-0.0767372996399092;-0.0289237908438991;-0.0761999823867559;-0.0283736788817822;0.0122423004016542;-0.062337976957364;-0.0712164529669154;-0.0840565635530162;0.305171806949415;-0.0649691305179335;0.0954178845102544;-0.074314063741598;0.051095624883444;-0.000249809727981017;-0.0469654544055987;0.360086287195265;1.02742942463739
"root";"Bacteria";"Actinobacteria";"Actinomycetia";"Micrococcales";"Micrococcaceae";"Rothia";"Rothia nasimurium";-0.084104093824584;-0.0530492550346302;-0.0871324801231324;-0.0756250700311243;-0.0834163682684237;-0.085714439442079;-0.0783674952044883;-0.0390918535218859;-0.0928591627201294;-0.0612061297204432;-0.0755421347257179;-0.083424931922226;-0.0279205888065383;-0.0589807691433417;-0.0855084739059765;-0.056954233956355;-0.0600251876130984;-0.0786268988022021;-0.0594003676001932;-0.0761999823867559;-0.0802186894708958;-0.0695140091754584;-0.0792690148861877;-0.0801843733141472;-0.0844146756042049;-0.0623744113621727;-0.0795878057228832;-0.0406736897413103;-0.0740490969286101;-0.0852604591264722;-0.0719320687070111;-0.0469654544055987;-0.0717569490794795;-0.00783075494547483
"root";"Bacteria";"Actinobacteria";"Actinomycetia";"None";"None";"None";"None";-0.0807687221217805;-0.0350498651539791;-0.0871324801231324;-0.0731110010763963;-0.0801399950992503;-0.0800726567054346;-0.0714354506913859;-0.0420079389066916;-0.0876060783074978;-0.0623861887083732;-0.0647306115404778;-0.083424931922226;-0.0276819414137468;-0.0589807691433417;-0.0855084739059765;-0.056954233956355;-0.0600251876130984;-0.0777954751707933;-0.0611791561268252;-0.0761999823867559;-0.0810761769233875;-0.0667675081506023;-0.0758686390678466;-0.0813356603857513;-0.0844146756042049;-0.0635039711930773;-0.0771513598553916;-0.0583030986059749;-0.0738503718188692;-0.0838574383263702;-0.0779431596067201;-0.0469654544055987;-0.057320648800144;-0.0150801652776735
"root";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Atopobiaceae";"Atopobium";"Atopobium fossor";-0.083907895489125;-0.0628889215027195;-0.0871324801231324;-0.0768387584920275;-0.08623557308841;-0.0864424114080976;-0.0875582957948937;-0.0317827044404898;-0.0958505024551002;-0.058707181275415;-0.0780711459971191;-0.0822437135351885;-0.0282387853302604;-0.0589807691433417;-0.0847305212540999;-0.0560489164513723;-0.0544783261589738;-0.0669869679624777;-0.0617720856357025;-0.0761999823867559;-0.000802159255510641;-0.0757734766274561;-0.0804733146551836;-0.0838200166981602;-0.0844146756042049;-0.0820162017551259;-0.0799170551644361;-0.0922560341971809;-0.074314063741598;-0.0953446711272055;-0.0898150641336454;-0.0363900334933102;-0.0909564956438751;-0.0633109360592403
"root";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Atopobiaceae";"Atopobium";"None";-0.084104093824584;-0.0628889215027195;-0.0871324801231324;0.107121735367726;-0.08623557308841;-0.0864424114080976;-0.0881035127790703;-0.0364029955696624;-0.0943183528347493;-0.0341341882326379;-0.0783872724060442;0.363827302806037;-0.00847082629402768;0.747327086585174;-0.0382655310465618;0.129360108569102;-0.0565665563534678;-0.0696324067896878;-0.0620092574392534;-0.0761999823867559;-0.0337164853165382;-0.0757734766274561;-0.0804733146551836;-0.0838200166981602;-0.0844146756042049;-0.0820162017551259;-0.0801804547176785;-0.0922560341971809;-0.074314063741598;-0.09499391592718;-0.0898150641336454;-0.0350681058792742;-0.0909564956438751;-0.0734453158093548
"root";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Atopobiaceae";"None";"None";-0.0798858296122148;-0.0628889215027195;-0.0871324801231324;-0.0757984540969677;-0.0846354838662556;-0.0844404885015464;-0.0821061259531277;-0.0454920928729529;-0.0936617172831704;-0.079601166885234;-0.0768698656432035;-0.0812772621276125;-0.011453918703922;0.779287406094348;-0.0805578661213073;-0.055626434949047;-0.0553919268690649;-0.0744697806451577;-0.0611791561268252;-0.0761999823867559;-0.0783058328461066;-0.073601824654314;-0.0804733146551836;-0.0838200166981602;-0.0836268290915898;-0.0820162017551259;-0.07359546588662;-0.0922560341971809;-0.074314063741598;-0.092187874326976;-0.0811741209653137;-0.0469654544055987;-0.0884649514332284;-0.0733713422345364
"root";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Atopobiaceae";"Olsenella";"Olsenella sp. KGMB02461";-0.0829269038118298;-0.0628889215027195;-0.0871324801231324;-0.0768387584920275;-0.0834925629932882;-0.0864424114080976;-0.0884150653414569;-0.0459844189768812;-0.0941724338232873;-0.079601166885234;-0.0783872724060442;-0.083424931922226;-0.0282387853302604;-0.0589807691433417;-0.0855084739059765;-0.056954233956355;-0.0600251876130984;-0.0786268988022021;-0.0596375394037442;-0.0761999823867559;-0.0813400192164619;-0.0757734766274561;-0.0804733146551836;-0.0838200166981602;-0.0844146756042049;-0.0820162017551259;-0.0801804547176785;-0.0922560341971809;-0.074314063741598;-0.0945554719271482;-0.0898150641336454;-0.0469654544055987;-0.0892710392660847;-0.0741850515575383
"root";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Collinsella";"Collinsella sp.";-0.0837116971536659;-0.0622889418400312;-0.0871324801231324;-0.0744113815702212;-0.0828830051943722;-0.0864424114080976;-0.0852995397175906;-0.0451133804853158;-0.0823529938948662;-0.0765468965635329;-0.075668585289288;-0.0798812767611137;-0.0282387853302604;-0.0584192408357134;-0.0851548590642144;-0.0516430379271227;-0.0513459808672329;-0.0712952540525056;-0.0604083477652847;-0.0749916666331569;-0.0779760299797637;-0.0751347554588849;-0.0804733146551836;-0.0829716999085571;-0.0844146756042049;-0.0820162017551259;-0.0801804547176785;-0.0922560341971809;-0.0739828552253632;-0.0931524511270461;-0.0804978732390964;-0.0469654544055987;-0.0895641621143961;-0.0735932629589915
"root";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Collinsella";"None";-0.043981534223212;0.581609232157129;-0.0871324801231324;-0.00930566484605774;0.139072228335905;-0.0805276391841962;-0.0786011596262782;0.00570982193558353;0.341906531930867;2.0559585250951;-0.00491949497183963;0.340954619493403;-0.0280796870683993;-0.0452233256064498;0.153040098346726;0.00629728239177556;0.531792300945209;0.932459820957494;0.750778513329775;-0.0321719771149939;1.4837724633007;0.385510951314659;-0.0804733146551836;0.00192057310814453;-0.0776821690418579;-0.0820162017551259;-0.0795219558345726;-0.0922560341971809;-0.0715319122052252;0.140450512089942;0.739640341389953;-0.04625364722881;-0.0160636079003168;-0.00760883422101976
