"regne";"phylum";"classe";"ordre";"famille";"genre";"espece";"abond1";"abond2";"abond3";"abond4";"abond5";"abond6";"abond7";"abond8";"abond9";"abond10";"abond11";"abond12";"abond13";"abond14";"abond15";"abond16";"abond17";"abond18";"abond19";"abond20";"abond21";"abond22";"abond23";"abond24";"abond25";"abond26";"abond27";"abond28";"abond29";"abond30";"abond31";"abond32";"abond33";"abond34"
"Archaea";"Candidatus Thermoplasmatota";"Thermoplasmata";"Methanomassiliicoccales";"Candidatus Methanomethylophilaceae";NA;NA;0.000106500333306599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.96949335034794e-06;0.00013453870553025;0;0;0;1.03053553114755e-05;0;0;0;0;0;0
"Archaea";"Candidatus Thermoplasmatota";"Thermoplasmata";NA;NA;NA;NA;0.000117895430697428;0;0;1.10736358451889e-05;5.50351858288066e-05;0;3.22578070544166e-05;0;0.000150282087811864;0;0;0;0;0;0;0;0;0;0;0;0;0;8.30791112528995e-06;0.000186662220248867;6.69414790543635e-05;0;1.61215915235152e-05;0;0.000107341881874802;4.33986036759659e-05;0;0;3.34554355350254e-05;7.78726232703328e-05
"Archaea";"Euryarchaeota";"Methanobacteria";"Methanobacteriales";"Methanobacteriaceae";"Methanobrevibacter";"Methanobrevibacter olleyae";3.06791083599255e-06;0;0;0;0;0;0;0;0;3.950341572868e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Archaea";"Euryarchaeota";"Methanobacteria";"Methanobacteriales";"Methanobacteriaceae";"Methanobrevibacter";"Methanobrevibacter ruminantium";2.62963785942219e-06;0;0;0;0;0;0;1.55448613818076e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Archaea";"Euryarchaeota";"Methanobacteria";"Methanobacteriales";"Methanobacteriaceae";"Methanobrevibacter";"Methanobrevibacter smithii";0.000137617714643095;0;3.99889841666258e-05;7.70895418453533e-05;5.06990802786582e-05;0.000170479879002999;4.65576596661683e-06;1.80320392028968e-05;3.85043972596363e-05;0.00023702049437208;0;0;0;0;0;0;0;7.62071761031715e-06;0;0;0;0;0;6.82244957049951e-06;0;0;0;0;1.37962920277958e-05;4.2009848358335e-05;2.68442386737051e-05;1.71641827642181e-05;2.98057516584772e-05;0.000272000584598271
"Archaea";"Euryarchaeota";"Methanobacteria";"Methanobacteriales";"Methanobacteriaceae";"Methanobrevibacter";"Methanobrevibacter sp.";0.000183198104206413;0;0;1.27772721290641e-05;0.000230814233900207;0;5.45389727517971e-05;8.70512237381226e-06;0.000196257487524863;0.000840105974496595;0;0;0;0;0;0;0;0;0;0;0;0;0;8.45983746741939e-06;0.000237017677034589;4.10150710167289e-05;3.28632442594733e-05;0;2.11991804329546e-05;1.73594414703864e-06;1.2632582905273e-06;0;0.00064781888808731;4.83474580493535e-05
"Archaea";"Euryarchaeota";"Methanobacteria";"Methanobacteriales";"Methanobacteriaceae";"Methanobrevibacter";NA;0.00153702332883227;7.92324536129999e-06;8.75230596854451e-05;0.000328375893716947;0.0010650142324326;0.0014743131727299;0.00111638616785234;4.13493312756082e-05;0.000248267158450192;0.00472790047246085;0;0;0;0;0;0;0;4.35469577732408e-05;0;0;0;0;0.00102419928352574;0.00318308207161225;0.00139231870549913;0.000939591732517037;0.00187413501460864;0;0.000260110578963077;0.0050370155370473;0.000340132294724475;3.10589973828708e-05;0.00041028529578863;0.00447896756402255
"Archaea";"Euryarchaeota";"Methanobacteria";"Methanobacteriales";"Methanobacteriaceae";"Methanosphaera";"Methanosphaera cuniculi";0.000110444790095732;0;0;5.53681792259443e-06;0;0;2.39439392568865e-05;7.7724306909038e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Archaea";"Euryarchaeota";"Methanobacteria";"Methanobacteriales";"Methanobacteriaceae";"Methanosphaera";"Methanosphaera sp.";3.94445678913328e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.76874318808081e-05;0;0;0;0;0
"Archaea";"Euryarchaeota";"Methanobacteria";"Methanobacteriales";"Methanobacteriaceae";"Methanosphaera";"Methanosphaera sp. SHI1033";3.94445678913328e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Archaea";"Euryarchaeota";"Methanobacteria";"Methanobacteriales";"Methanobacteriaceae";"Methanosphaera";"Methanosphaera sp. WGK6";7.01236762512584e-06;0;0;0;0;0;1.66277355950601e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Archaea";"Euryarchaeota";"Methanobacteria";"Methanobacteriales";"Methanobacteriaceae";"Methanosphaera";"Methanosphaera stadtmanae";1.31481892971109e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Archaea";"Euryarchaeota";"Methanobacteria";"Methanobacteriales";"Methanobacteriaceae";"Methanosphaera";NA;0.00020423520708179;0;3.99889841666258e-05;2.85359077549098e-05;0;0;3.82437918686382e-05;1.64775530647161e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Archaea";"Euryarchaeota";"Methanobacteria";"Methanobacteriales";"Methanobacteriaceae";NA;NA;0.000113512700931725;0;0;1.02218177032513e-05;2.33482606546452e-06;0;3.09275882068118e-05;1.4301272471263e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.02102898464033e-05;0;0.000109860896247113;0;4.96048969954314e-06;0.000174046000816031;0;0.00125508761830893;0;5.72139425473936e-06;0.000407548032881219;0.000378660243959059
"Archaea";"Euryarchaeota";"Methanobacteria";NA;NA;NA;NA;7.4506406016962e-06;0;0;1.83140900516585e-05;2.6350179881671e-05;0;2.99299240711082e-05;2.79807504872537e-06;1.69534286441682e-05;8.26279778991557e-05;0;0;0;0;0;0;0;1.85074570536274e-05;0;0;0;0;6.31401245522036e-06;5.13048207701563e-05;0.00013932795879736;4.04373939601553e-06;5.27052030576459e-06;0;0;2.43032180585409e-06;0;0;1.52070161522843e-06;3.32158108736017e-06
"Bacteria";"Actinobacteria";"Actinomycetia";"Actinomycetales";"Actinomycetaceae";"Arcanobacterium";NA;2.62963785942219e-06;0;0;0;0;0;0;0;1.14938499282496e-06;2.962756179651e-06;0;0;0;0;0;0;0;0;0;0;4.59186859663924e-06;0.000149239910634251;4.81858845266817e-05;0;0;4.27481021864499e-05;3.72036727465735e-06;0;8.07587826017317e-06;0;0;0;8.82006936832488e-06;4.20733604398954e-05
"Bacteria";"Actinobacteria";"Actinomycetia";"Actinomycetales";"Actinomycetaceae";NA;NA;1.75309190628146e-06;0;0;8.51818141937605e-06;3.33546580780646e-06;0;1.33021884760481e-06;0;0;0;5.48069668180354e-06;0;0;0;0;0;0;0;0;0;3.42859521882397e-05;0.000101508595932465;3.25670116111366e-05;0;0;4.65030030541786e-05;0;3.43511843715852e-06;0;0;4.73721858947737e-06;0;3.04140323045686e-06;4.50258769619934e-05
"Bacteria";"Actinobacteria";"Actinomycetia";"Bifidobacteriales";"Bifidobacteriaceae";"Aeriscardovia";"Aeriscardovia sp.";5.25927571884438e-06;0;0;0;3.86914033705549e-05;0;1.99532827140721e-05;0;0;9.21746367002533e-06;0;0;0;0;1.56113108318144e-06;0;0;0;0;0;1.10204846319342e-05;1.27283505871429e-06;0;0;0;0;0;0;0;0;0;0;7.29936775309645e-06;0
"Bacteria";"Actinobacteria";"Actinomycetia";"Bifidobacteriales";"Bifidobacteriaceae";"Bifidobacterium";"Bifidobacterium animalis";1.31481892971109e-05;0;0;0;0;0;0;1.89647308858053e-05;0;0;0;0;0;0;0;0;0;3.26602183299306e-06;0;0;0;0;0;0;5.44500068863244e-06;0;0;0;2.01896956504329e-05;0;0;0;0;0
"Bacteria";"Actinobacteria";"Actinomycetia";"Bifidobacteriales";"Bifidobacteriaceae";"Bifidobacterium";NA;5.25927571884438e-06;6.48265529560908e-06;0;2.12954535484401e-05;5.13661734402194e-05;1.98694497672493e-06;0;0;1.09191574318372e-05;2.69940007479313e-05;0;9.23237200045093e-06;0;0.000384559055422328;2.90370381471747e-05;2.84027266617595e-05;0.00018057831024667;0.00791284511871264;2.34626970189741e-05;0;0.0066352501221437;0.00313181066196651;0;0.000777759251036944;5.3168830253705e-05;1.44419264143412e-06;5.89058151820748e-06;1.87023114911964e-05;0.00012450312317767;4.23570371877427e-05;1.2632582905273e-05;0;3.34554355350254e-05;1.36553889147029e-05
"Bacteria";"Actinobacteria";"Actinomycetia";"Bifidobacteriales";NA;NA;NA;6.13582167198511e-06;0;0;0;0;0;0;0;4.31019372309362e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.90839913175473e-06;0;0;0;0;0;0
"Bacteria";"Actinobacteria";"Actinomycetia";"Corynebacteriales";"Corynebacteriaceae";"Corynebacterium";NA;1.57778271565331e-05;2.08885559525182e-05;4.52705481131613e-06;1.40549993419705e-05;2.33482606546452e-06;1.98694497672493e-06;1.66277355950601e-06;1.24358891054461e-06;1.43673124103121e-06;2.5677220223642e-05;1.46151911514761e-05;0;0;0;2.4978097330903e-06;0;0;0;0;0;0;1.49558119398929e-05;5.88200107670528e-05;3.00187781101978e-06;0;0.000397441814922669;5.27052030576459e-06;3.43511843715852e-06;0;0;0;0;4.22755049033503e-05;0.00017124595828168
"Bacteria";"Actinobacteria";"Actinomycetia";"Corynebacteriales";"Corynebacteriaceae";NA;NA;1.31481892971109e-05;9.3638354269909e-06;0;0;2.33482606546452e-06;0;0;1.55448613818076e-06;1.14938499282496e-06;1.25094149807487e-05;0;0;0;0;0;0;0;0;0;0;0;0;7.51035165726211e-05;3.82057175947973e-06;0;0.000212873995347389;4.34042848710025e-06;9.9236754851246e-06;2.69195942005772e-06;0;2.5265165810546e-06;0;5.77866613786802e-06;4.20733604398954e-05
"Bacteria";"Actinobacteria";"Actinomycetia";"Corynebacteriales";NA;NA;NA;2.62963785942219e-06;7.20295032845454e-06;0;0;0;0;0;0;2.01142373744369e-06;0;1.52241574494543e-06;0;0;0;0;0;0;0;0;0;0;4.77313147017859e-06;0;1.09159193127992e-06;0;3.17722381115506e-05;1.86018363732868e-06;1.29771140959322e-05;0;0;0;0;3.34554355350254e-06;3.69064565262241e-06
"Bacteria";"Actinobacteria";"Actinomycetia";"Micrococcales";"Cellulomonadaceae";"Cellulomonas";"Cellulomonas carbonis";2.10371028753775e-05;0;0;2.12954535484401e-06;0;4.76866794413982e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.34042848710025e-06;4.9618377425623e-06;0;0;0;0;6.08280646091371e-06;0
"Bacteria";"Actinobacteria";"Actinomycetia";"Micrococcales";"Micrococcaceae";"Rothia";NA;2.54198326410812e-05;0.000778638930505935;4.97976029244774e-05;4.72759068775371e-05;6.57086764137872e-05;0.000132727924445225;0.00104654967835308;0.000340743361489223;0.000295966635652428;0.000725875264014495;0.00029626210396638;0;7.70984195887411e-05;0;3.12226216636287e-06;2.40023042212052e-06;9.0289155123335e-06;9.07228286942517e-06;0.000201418229793655;0;0.000245818032206754;0.000438491677727073;8.50730099229691e-05;5.67627804265559e-05;1.60147079077425e-06;0.0017821337195297;7.16170700371541e-05;0.000767939810618104;0;0.000579805345110904;0.000376450970577135;0;0.00187198368834619;0.00550349079719053
"Bacteria";"Actinobacteria";"Actinomycetia";"Micrococcales";"Micrococcaceae";"Rothia";"Rothia nasimurium";1.75309190628146e-06;5.90641926933272e-05;0;5.96272699356324e-06;1.23412234888839e-05;3.17911196275988e-06;4.28995578352551e-05;5.65832954297797e-05;1.17811961764559e-05;8.72367097341683e-05;1.37017417045088e-05;0;4.25370590834434e-06;0;0;0;0;0;1.58824410589979e-05;0;5.20411774285781e-06;3.11844589385001e-05;5.64937956519716e-06;1.63738789691988e-05;0;9.04064593537758e-05;2.79027545599302e-06;0.000211068943972073;1.34597971002886e-06;3.99267153818886e-05;7.51638682863743e-05;0;7.96847646379696e-05;0.000338432206345475
"Bacteria";"Actinobacteria";"Actinomycetia";NA;NA;NA;NA;1.66543731096739e-05;0.000167108447620145;0;1.83140900516585e-05;2.66837264624517e-05;2.7817229674149e-05;7.2496927194462e-05;3.2644208901796e-05;3.24701260473052e-05;8.16403925059387e-05;6.57683601816425e-05;0;7.44398533960259e-06;0;0;0;0;3.99180446254708e-06;5.0535039733175e-06;0;1.22449829243713e-06;4.48674358196787e-05;2.16005689257539e-05;1.11888172956192e-05;0;8.5207365844613e-05;1.42614078861865e-05;0.000138931456791744;2.35546449255051e-06;4.54817366524122e-05;4.98987024758283e-05;0;0.00013960040827797;0.000302263878949775
"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Atopobiaceae";"Atopobium";"Atopobium fossor";2.62963785942219e-06;0;0;0;0;0;3.65810183091322e-06;0.000116586460363557;0;9.90877344527723e-05;1.52241574494543e-06;5.34505747394527e-06;0;0;3.43448838299916e-06;6.00057605530131e-06;3.48844462976522e-05;5.58852624756591e-05;1.44385827809071e-06;0;0.000373778103766434;0;0;0;0;0;1.24012242488578e-06;0;0;0;0;8.5003571784699e-05;0;6.16337823987942e-05
"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Atopobiaceae";"Atopobium";NA;1.75309190628146e-06;0;0;0.000903779048595799;0;0;1.33021884760481e-06;7.86569985919465e-05;6.03427121233106e-06;0.000215622810852378;0;0.00202383312536201;0.000264261479555892;0.00516069866353748;0.00020856711271304;0.00123491855218101;2.17514782797125e-05;4.31840664584638e-05;0;0;0.000221021941784902;0;0;0;0;0;0;0;0;1.38875531763091e-06;0;9.56290182577864e-05;0;1.10719369578672e-05
"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Atopobiaceae";NA;NA;2.05988298988072e-05;0;0;5.11090885162563e-06;7.00447819639356e-06;8.74255789758968e-06;2.69369316639974e-05;4.04166395926998e-06;8.62038744618723e-06;0;7.30759557573805e-06;9.71828631626414e-06;0.000224382986665164;0.00536525772494983;2.18558351645401e-05;8.80084488110859e-06;2.91387727898036e-05;1.99590223127354e-05;5.0535039733175e-06;0;1.4081730363027e-05;1.08190979990715e-05;0;0;3.52323573970334e-06;0;3.10030606221446e-05;0;0;1.24987978586782e-05;3.63186758526599e-05;0;1.03407709835533e-05;1.14410015231295e-05
"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Atopobiaceae";"Olsenella";"Olsenella sp. KGMB02461";7.01236762512584e-06;0;0;0;1.20076769081032e-05;0;0;0;6.60896370874354e-06;0;0;0;0;0;0;0;0;0;1.44385827809071e-05;0;0;0;0;0;0;0;0;0;0;3.12469946466954e-06;0;0;6.99522743005077e-06;7.38129130524481e-06
"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Collinsella";"Collinsella sp.";3.50618381256292e-06;3.60147516422727e-06;0;1.19254539871265e-05;1.46760495543484e-05;0;1.33021884760481e-05;7.1506362356315e-06;5.31590559181546e-05;1.44845857671827e-05;1.30927754065307e-05;1.60351724218358e-05;0;3.59400986376007e-06;1.56113108318144e-06;3.52033795244343e-05;5.45838983245616e-05;3.52004575333697e-05;9.74604337711232e-06;5.98609504946198e-06;1.56123532285734e-05;3.18208764678573e-06;0;3.82057175947973e-06;0;0;0;0;1.68247463753608e-06;8.67972073519318e-06;3.91610070063463e-05;0;5.77866613786802e-06;1.03338078273427e-05
"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Collinsella";NA;0.000181006739323561;0.00386870462141293;0;0.000331783166284697;0.000986297239368369;2.5830284697424e-05;4.19018936995515e-05;0.000424374715723347;0.00172407748923745;0.0101276882074403;0.000353809419125317;0.00192033337609379;2.12685295417217e-06;8.80532416621217e-05;0.0010531390287142;0.000419240247063718;0.0037219652173342;0.00485439711777202;0.00494810231901688;0.000218118338364771;0.00726372387073706;0.00229810369850865;0;0.000386150645690272;3.01076508665558e-05;0;3.10030606221446e-06;0;1.4132786955303e-05;0.000933590762277378;0.00348627706728272;5.72139425473936e-06;0.000310831410152691;0.000339539400041261
"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";NA;NA;1.49012812033924e-05;0;0;5.53681792259443e-06;1.16741303273226e-05;0;1.16394149165421e-05;2.42499837556199e-05;1.6666082395962e-05;0.000501693379754236;6.3941461287708e-06;0;2.65856619271521e-06;1.19800328792002e-06;0;0;0;4.79016535505649e-05;1.22727953637711e-05;0;4.2245191089081e-05;9.2280541756786e-06;2.65853156009278e-06;1.09159193127992e-05;2.24205910708395e-06;0;0;4.58015791621135e-06;0;1.28459866880859e-05;2.05279472210686e-05;0;4.80541710412183e-05;2.21438739157344e-05
"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Senegalimassilia";NA;4.38272976570365e-06;7.20295032845454e-06;0;8.94409049034485e-06;4.66965213092904e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.67349487731139e-06;0;0;0;0;0;0;0;0;0;1.2632582905273e-06;0;0;0
"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";NA;NA;"Coriobacteriales bacterium";6.57409464855547e-05;0;3.01803654087742e-06;6.60159060001644e-05;2.96856456894775e-05;1.31138368463845e-05;0.00022414187582141;1.95865253410776e-05;9.59736469008845e-05;7.57148801466367e-06;3.07527980478976e-05;0;0;0;0;0;0;1.37898699615263e-05;2.41846261580195e-05;0;9.82659879680798e-05;0.000141921109046643;0;0;4.13179464019756e-05;0;0;0.000551527349077117;0;2.70807286938027e-05;7.64271265769016e-05;0;0.000109490516296447;2.25129384809967e-05
"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";NA;NA;NA;6.83705843449769e-05;4.68191771349545e-05;0;6.34604515743516e-05;8.20524588720389e-05;3.05989526415639e-05;0.000197537498869314;6.80864928523173e-05;0.000166373477711414;3.52238790247397e-05;4.04962588155484e-05;0;6.48690151022511e-05;0.000878435910867357;4.68339324954431e-06;6.00057605530131e-06;1.68266152729852e-05;0.000173462048463409;4.87302168855616e-05;0;5.32656757210152e-05;4.42310182903216e-05;0;0;0;1.73303116972094e-06;1.24012242488578e-06;1.60305527067397e-05;2.35546449255051e-06;0.000126029545075005;0.000138642597385371;0;0.000143250092154518;9.8171174359756e-05
"Bacteria";"Actinobacteria";"Coriobacteriia";"Eggerthellales";"Eggerthellaceae";"Adlercreutzia";NA;3.06791083599255e-06;0;0;7.66636327743845e-06;6.00383845405162e-06;0;2.32788298330841e-06;0;2.29876998564993e-06;6.58390262144667e-06;0;0;0;0;0;3.60034563318079e-06;0;1.23383047024182e-05;0;0;1.77552252403384e-05;0;2.65853156009278e-06;0;4.48411821416789e-05;3.17722381115506e-06;0;1.90839913175473e-06;0;2.11785185938714e-05;1.29483974779048e-05;0;7.57309404383757e-05;4.28114895704199e-05
"Bacteria";"Actinobacteria";"Coriobacteriia";"Eggerthellales";"Eggerthellaceae";"Ellagibacter";NA;4.51421165867476e-05;0;0;6.81454513550084e-05;0;0;1.99532827140721e-05;0;1.63787361477557e-05;1.54721711603997e-05;3.65379778786903e-06;0;0;0;0;0;0;0;4.69253940379482e-06;0;4.28574402352996e-06;2.19564047628215e-05;0;0;2.5623532652388e-06;0;0;0;0;4.86064361170818e-06;0;0;7.90764839918782e-06;0
"Bacteria";"Actinobacteria";"Coriobacteriia";"Eggerthellales";"Eggerthellaceae";"Gordonibacter";NA;2.62963785942219e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1972190098924e-05;0;0;0;0;0;0;0;1.60305527067397e-05;0;0;0;0;0;0
"Bacteria";"Actinobacteria";"Coriobacteriia";"Eggerthellales";"Eggerthellaceae";NA;NA;3.28704732427774e-05;1.94479658868272e-05;1.50901827043871e-05;0.000100940449819606;3.26875649165033e-05;5.76214043250229e-05;6.15226217017224e-05;9.32691682908456e-06;5.02855934360922e-05;5.85967333308753e-05;4.32366071564501e-05;8.26054336882451e-06;0;4.22296158991808e-05;6.55675054936203e-06;6.80065286267482e-06;3.40636357965309e-05;0.000127374851486729;5.08960043026977e-05;1.08497972771498e-05;0.000380512844374839;5.98232477595716e-05;1.66158222505799e-06;4.36636772511969e-06;6.72617732125184e-06;1.03981870183256e-05;1.05410406115292e-05;2.40458290601096e-05;1.68247463753608e-06;0.000101726327016464;7.3900609995847e-05;0;0.000237229451975635;0.000239891967420456
"Bacteria";"Actinobacteria";"Coriobacteriia";"Eggerthellales";NA;NA;NA;1.62161001331035e-05;1.29653105912182e-05;4.52705481131613e-06;1.91659081935961e-05;4.8030707632413e-05;4.17258445112235e-05;3.92414560043418e-05;7.7724306909038e-06;5.94806733786919e-05;1.74473419468337e-05;7.30759557573805e-06;0;0;1.04825287693002e-05;2.4978097330903e-06;4.40042244055429e-06;0;2.68539572934985e-05;2.16578741713607e-06;0;1.86735989596663e-05;1.01826804697143e-05;0;0;0;3.46606233944188e-06;3.72036727465735e-06;7.63359652701892e-06;0;1.56234973233477e-05;2.02121326484368e-05;0;3.64968387654823e-05;0.000162019344150124
"Bacteria";"Actinobacteria";"Coriobacteriia";NA;NA;NA;"Coriobacteriia bacterium";1.31481892971109e-05;2.88118013138181e-06;0;0;3.33546580780646e-06;5.56344593482979e-06;3.59159088853298e-05;0;5.17223246771234e-06;2.63356104857867e-06;7.30759557573805e-06;0;0;0;0;0;0;0;9.02411423806696e-06;0;9.18373719327848e-07;2.00471521747501e-05;0;0;0;0;0;0;0;2.01369521056482e-05;0;0;1.49028758292386e-05;6.27409760945809e-06
"Bacteria";"Actinobacteria";"Coriobacteriia";NA;NA;NA;NA;0.000105185514376888;4.82597672006454e-05;1.35811644339484e-05;0.000121809994297078;0.000123078688308058;5.16605693948481e-05;0.000288657489930243;2.30063948450752e-05;0.000318092296764309;0.000403593230694681;7.42938883533369e-05;4.17886311599358e-05;3.29662207896686e-05;9.16472515258818e-05;6.55675054936203e-06;3.20030722949403e-06;1.84682362752276e-05;0.000164026874279207;9.02411423806696e-05;5.61196410887061e-06;0.000431635648084089;9.86447170503575e-05;0;2.7289798281998e-06;0;2.59954675458141e-06;4.96048969954314e-06;0.0012698487822696;1.98532007229257e-05;6.52714999286527e-05;0.000231492081739128;0;0.000225976260022944;0.00159694237388972
"Bacteria";"Actinobacteria";NA;NA;NA;NA;NA;2.19136488285182e-06;2.59306211824363e-05;6.03607308175484e-06;5.19609066581939e-05;1.56766892966904e-05;6.75561292086475e-06;7.31620366182644e-05;7.7724306909038e-06;5.74692496412482e-06;0.000150112979768984;1.46151911514761e-05;4.85914315813207e-06;0;6.76871857674813e-05;0;8.40080647742183e-06;6.1560787584092e-05;1.74187831092963e-05;1.98530513237473e-05;0;2.41838412756333e-05;1.36829768811786e-05;0;0;0;0;3.72036727465735e-06;0;2.69195942005772e-06;2.18728962526868e-05;2.43177220926505e-05;0;0.000112836059849949;0.0010507268173016
"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";"Bacteroides acidifaciens";0.000757335703513591;7.92324536129999e-06;0;0;0;0;0;0;3.3332164791924e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.82841648489387e-05;0;0;0;0;1.64882514478535e-05;0;0;0;0;0
"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";"Bacteroides caecimuris";4.38272976570365e-07;0;0;0;0;0;0;0;2.87346248206241e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";"Bacteroides eggerthii";2.10371028753775e-05;2.16088509853636e-06;0;8.17745416260101e-05;0.000141757296831774;0.000161737321105409;4.65576596661683e-06;3.63749756334298e-05;0.000331884916678208;0;1.09613933636071e-05;0.000364435736859905;0;0.000104226286049042;1.24890486654515e-05;0;1.02601312640153e-05;0;0;2.61891658413962e-06;0;1.27283505871429e-06;0;5.45795965639961e-06;8.2956186962106e-05;1.09758640748993e-05;0;0;8.41237318768038e-06;1.11100425410473e-05;0;0;5.71783807325889e-05;2.73107778294058e-05
"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";"Bacteroides fragilis";0.000394445678913328;0.00212054857669702;0.00858329592225538;0.00137142720851954;0.000380243102089936;0.00742759771199312;0.000720313505978004;0.0019375115226285;0.00075830674901627;2.5677220223642e-05;0.0046923898090708;0.0011331521844764;1.70148236333773e-05;0.00334811968891449;0.00412138605959899;7.76074503152303e-05;0.00184682362752276;0.000599496452011615;0.0105473847214527;0.0237105483599783;0.0046038074549905;0.00185388426301736;0.00537987092829276;0.00117428002007438;6.18167725238859e-05;0.00172176646711776;0.00334678039416051;0.00129809308941957;0.0144497651770148;0.00141479447983649;0.0220564897526067;0.37333977398858;0.00201766690308508;0.00141388634951964
"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";"Bacteroides oleiciplenus";3.06791083599255e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";"Bacteroides ovatus";1.27099163205406e-05;0;2.03717466509226e-05;1.70363628387521e-06;7.57150738372066e-05;1.98694497672493e-05;8.01456855681897e-05;3.32660033570683e-05;0.000102869956857834;6.84725872630453e-05;2.8621416004974e-05;0;6.3805588625165e-06;3.17470871298806e-05;5.93229811608945e-06;2.96028418728198e-05;1.64162100224245e-06;1.63301091649653e-05;0.000361325534092201;5.61196410887061e-06;9.79598633949705e-06;2.22746135275001e-06;3.32316445011598e-06;3.90244115432572e-05;4.99658886721565e-05;3.84155242621475e-05;9.92097939908628e-06;3.81679826350946e-07;0.000128204567380249;5.20783244111591e-06;6.47419873895241e-05;2.53376031281314e-05;3.95382419959391e-06;4.42877478314689e-06
"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";"Bacteroides pyogenes";0.000102994149494036;1.58464907226e-05;4.97976029244774e-05;2.51286351871594e-05;3.16869251741613e-05;8.74255789758968e-06;5.38738633279947e-05;6.21794455272304e-07;1.60913898995495e-05;1.71181468157613e-05;5.48069668180354e-06;0;0;6.19966701498612e-05;6.24452433272574e-07;7.60072967004832e-06;0;1.16125220728642e-05;0.0331639807894656;0.0295353929740454;0.00418441678983079;1.27283505871429e-06;0.000554968463169368;0.00215152769655273;7.43082446919251e-05;0.000642665725438182;0.000337003268962712;0.000130152820785673;0.000337840907217244;1.04156648822318e-05;0.000254546545541251;0.000107071806767265;4.10589436111675e-05;0.000895719699891458
