Piglet;Group;mevalonate;mevalonate 5-diphosphate;S-1-pyrroline-5-carboxylate;putrescine;spermidine;1-methyladenine;1-methylnicotinamide;alpha-ketoglutarate;kynurenate;3-hydroxy-3-methylglutarate;cholate;4-hydroxyphenylacetate;hypoxanthine;guanine;linoleate (18:2n6);laurate (12:0);quinolinate;N('1)-acetylspermidine;N6,N6,N6-trimethyllysine;N-acetylputrescine;N-formylmethionine;glycolate (hydroxyacetate);AMP;2'-deoxyadenosine;5-methylthioadenosine (MTA);arachidonate (20:4n6);arginine;argininosuccinate;aspartate;3-(4-hydroxyphenyl)lactate (HPLA);phenylpyruvate;beta-alanine;biliverdin;succinate;3-hydroxybutyrate (BHBA);cholesterol;phosphocholine;creatinine;cysteinylglycine;cystine;CMP;glucosamine-6-phosphate;glucose 6-phosphate;sphingosine;dCMP;desmosterol;dihydroxyacetone phosphate (DHAP);cystathionine;sphinganine;behenate (22:0)*;FAD;fumarate;gamma-glutamylglutamate;gluconate;glutarate (C5-DC);glycine;guanidinoacetate;5'- GMP;2'-deoxyguanosine;histamine;histidine;inosine;myo-inositol;isoleucine;2-aminoadipate;3-sulfo-L-alanine;citrulline;saccharopine;lanosterol;leucine;lithocholate;lysine;malate;methionine;methylmalonate (MMA);palmitate (16:0);nicotinamide;stearate (18:0);ornithine;orotate;palmitoleate (16:1n7);phenylalanine;phosphate;phytosphingosine;proline;lactate;pyridoxal;pyridoxamine phosphate;retinol (Vitamin A);riboflavin (Vitamin B2);serine;serotonin;spermine;taurine;myristate (14:0);thiamin monophosphate;uridine;2'-deoxyuridine;trans-urocanate;glutamate;glutamine;threonine;tryptophan;valine;nicotinate;pyridoxamine;glucose;adenosine;betaine;cysteine;mannose;dimethylglycine;alanine;tyrosine;malonate;pseudouridine;pyruvate;uracil;cytidine;UMP;thymidine;thiamin (Vitamin B1);fructose;adenine;cytosine;thymine;caprate (10:0);nonadecanoate (19:0);arachidate (20:0);maltose;ribose;asparagine;fucose;N-stearoyl-sphinganine (d18:0/18:0)*;dihydroorotate;heptanoate (7:0);caproate (6:0);caprylate (8:0);hydroxyproline;allantoin;galactitol (dulcitol);xanthine;5-oxoproline;picolinate;sarcosine;pantothenate (Vitamin B5);pipecolate;glycerate;3-ureidopropionate;N-acetylleucine;N-acetylmethionine;N-acetylvaline;erucate (22:1n9);bilirubin;tryptamine;guanosine;alpha-tocopherol;N-acetylcysteine;N-carbamoylaspartate;N-acetylalanine;4-acetamidobutanoate;3-aminoisobutyrate;citrate;tyramine;urate;valerate (5:0);oleoyl ethanolamide;gamma-glutamylglutamine;4-hydroxyphenylpyruvate;butyrate/isobutyrate (4:0);N-acetylneuraminate;N(1)-acetylspermine;phenethylamine;N-acetyl-glucosamine 1-phosphate;N-acetylglucosaminylasparagine;N-acetyl-beta-glucosaminylamine;creatine;dihomolinoleate (20:2n6);glucose 1-phosphate;gamma-glutamylhistidine;glycerol;choline;anthranilate;gamma-glutamylleucine;N-acetylsphingosine;NAD+;nicotinamide ribonucleotide (NMN);beta-hydroxyisovalerate;palmitoyl ethanolamide;N-palmitoyl-sphingosine (d18:1/16:0);1-palmitoyl-2-oleoyl-GPE (16:0/18:1);1-palmitoyl-2-linoleoyl-GPC (16:0/18:2);stearoyl sphingomyelin (d18:1/18:0);1-palmitoyl-2-oleoyl-GPC (16:0/18:1);N-stearoyl-sphingosine (d18:1/18:0)*;glycochenodeoxycholate;taurochenodeoxycholate;azelate (C9-DC);eicosapentaenoate (EPA; 20:5n3);methylsuccinate;tricarballylate;ethylmalonate;carnitine;benzoate;3-phenylpropionate (hydrocinnamate);phenylacetate;xanthurenate;suberate (C8-DC);3-methyl-2-oxovalerate;methionine sulfoxide;3-methylhistidine;5-hydroxylysine;4-guanidinobutanoate;5-(2-Hydroxyethyl)-4-methylthiazole;cadaverine;diaminopimelate;2'-deoxycytidine;2'-deoxyinosine;dipicolinate;FMN;glucuronate;glycerol 3-phosphate;imidazole lactate;indole;kynurenine;glycerophosphorylcholine (GPC);allo-threonine;maltotriose;N-acetylglutamate;N-acetylmuramate;N-alpha-acetylornithine;protoporphyrin IX;xanthosine;ribitol;2-isopropylmalate;quinate;gentisate;5-aminovalerate;indolelactate;2'-deoxyadenosine 5'-monophosphate;glycylvaline;gamma-glutamylphenylalanine;4-methyl-2-oxopentanoate;1,5-anhydroglucitol (1,5-AG);1-stearoyl-2-arachidonoyl-GPI (18:0/20:4);1-oleoyl-GPS (18:1);N-oleoyl-sphingosine (d18:1/18:1)*;1-palmitoyl-2-oleoyl-GPG (16:0/18:1);1-stearoyl-GPI (18:0);1,2-dipalmitoyl-GPC (16:0/16:0);docosahexaenoate (DHA; 22:6n3);1-myristoyl-2-palmitoyl-GPC (14:0/16:0);N-acetylglucosamine 6-sulfate;glucosamine 6-sulfate;alpha-hydroxyisocaproate;maleate;isovalerate (C5);4-ureidobutyrate;2-hydroxyoctanoate;isoxanthopterin;mevalonolactone;phenyllactate (PLA);palmitoylcarnitine (C16);N-acetylaspartate (NAA);acetylcarnitine (C2);isocaproate (i6:0);cysteine s-sulfate;6-hydroxynicotinate;1-palmitoylglycerol (16:0);oxalate (ethanedioate);4-hydroxybenzoate;1-oleoylglycerol (18:1);3-methyl-2-oxobutyrate;2-oleoylglycerol (18:1);2-linoleoylglycerol (18:2);3-hydroxydecanoate;N-acetylglycine;ribonate;threonate;galactonate;beta-sitosterol;indoleacetate;1-linoleoylglycerol (18:2);erythrose;2-palmitoylglycerol (16:0);1-methylhistidine;nicotinic acid mononucleotide (NaMN);7-ketodeoxycholate;6-oxolithocholate;indolepropionate;trigonelline (N'-methylnicotinate);dodecanedioate (C12);glutamate, gamma-methyl ester;N-acetyltyrosine;3-hydroxylaurate;pyridoxate;threonylphenylalanine;1-methylguanine;5-hydroxyhexanoate;propionylglycine (C3);butyrylglycine (C4);2-hydroxyadipate;propionylcarnitine (C3);prolylhydroxyproline;docosapentaenoate (DPA; 22:5n3);docosadienoate (22:2n6);myristoleate (14:1n5);1-methylhistamine;4-imidazoleacetate;1-methyl-4-imidazoleacetate;sebacate (C10-DC);guanidinosuccinate;delta-tocopherol;daidzein;I-urobilinogen;nervonate (24:1n9)*;N-acetylglutamine;N-acetylphenylalanine;N-acetylasparagine;glycylleucine;gamma-glutamyl-epsilon-lysine;1-palmitoyl-GPC (16:0);N-acetylarginine;campesterol;myristoylcarnitine (C14);1-stearoyl-GPC (18:0);1-oleoyl-GPC (18:1);N-acetylthreonine;phenylacetylglycine;N-acetylisoleucine;10-heptadecenoate (17:1n7);hyocholate;N-acetylhistidine;stachydrine;alpha-hydroxyisovalerate;nicotinamide riboside;gamma-glutamylthreonine;p-cresol sulfate;nicotinate ribonucleoside;erythronate*;N-acetylproline;eicosenoate (20:1n9 or 1n11);linolenate (18:3n3 or 3n6);stearoylcarnitine (C18);laurylcarnitine (C12);1-linoleoyl-GPC (18:2);1-methylurate;1-methylxanthine;beta-guanidinopropanoate;orotidine;4-hydroxyhippurate;5,6-dihydrouridine;1-margaroylglycerol (17:0);1-pentadecanoylglycerol (15:0);1-arachidonylglycerol (20:4);1-linolenoylglycerol (18:3);3-ketosphinganine;5-methyluridine (ribothymidine);isovalerylglycine;7-methylguanine;1-stearoyl-GPE (18:0);1-stearoyl-GPG (18:0);1-dihomo-linoleoylglycerol (20:2);gamma-glutamylisoleucine*;N-glycolylneuraminate;diacetylchitobiose;pantetheine;oleoylcarnitine (C18:1);4-hydroxybutyrate (GHB);1-palmitoleoyl-GPC* (16:1)*;malonylcarnitine;glutamine_degradant*;2-hydroxy-3-methylvalerate;1-arachidonoyl-GPC* (20:4)*;2-palmitoyl-GPC* (16:0)*;1-palmitoyl-GPE (16:0);1-oleoyl-GPE (18:1);1-linoleoyl-GPE (18:2)*;1-arachidonoyl-GPE (20:4n6)*;N-acetylcitrulline;gulonate*;isobutyrylglycine (C4);beta-hydroxyisovaleroylcarnitine;2-methylmalonylcarnitine (C4-DC);cholesterol sulfate;7-HOCA;tetradecanedioate (C14);hexadecanedioate (C16);octadecanedioate (C18);1-myristoylglycerol (14:0);glycerophosphoglycerol;glycerophosphoethanolamine;glycerophosphoinositol*;3-(3-hydroxyphenyl)propionate;sedoheptulose-7-phosphate;1-palmitoyl-GPI* (16:0);deoxycarnitine;1-ribosyl-imidazoleacetate*;1-stearoyl-GPA (18:0);N2-acetyllysine;3,4-dihydroxybutyrate;N6-acetyllysine;mannitol/sorbitol;N6-carboxymethyllysine;1-oleoyl-GPI (18:1);glycylisoleucine;methylphosphate;dimethylarginine (ADMA + SDMA);N-methylalanine;gamma-glutamylalanine;N-acetylserine;1-stearoyl-2-oleoyl-GPE (18:0/18:1);N-arachidoyl-sphingosine (d18:1/20:0)*;1-stearoyl-2-arachidonoyl-GPC (18:0/20:4);1-palmitoyl-2-linoleoyl-GPE (16:0/18:2);alanylleucine;succinylcarnitine (C4-DC);bilirubin (E,E)*;N-methylproline;alpha-tocotrienol;gamma-tocotrienol;taurocholenate sulfate*;21-hydroxypregnenolone disulfate;5alpha-pregnan-3beta,20beta-diol monosulfate (1);5alpha-pregnan-3beta-ol,20-one sulfate;2-hydroxyglutarate;norvaline;N-acetyl-beta-alanine;sphingomyelin (d18:1/18:1, d18:2/18:0);palmitoyl sphingomyelin (d18:1/16:0);pregnenolone sulfate;N1,N12-diacetylspermine;ergothioneine;indole-3-carboxylate;13-HODE + 9-HODE;4-cholesten-3-one;N-acetyl-cadaverine;stearoyl ethanolamide;2S,3R-dihydroxybutyrate;oleanolate;S-carboxymethyl-L-cysteine;(16 or 17)-methylstearate (a19:0 or i19:0);2R,3R-dihydroxybutyrate;alpha-ketoglutaramate*;piperidine;2,3-dihydroxyisovalerate;3-methylglutaconate;cysteinylglycine disulfide*;formiminoglutamate;hydantoin-5-propionate;sulfate*;4-hydroxyglutamate;cortolone;L-urobilin;D-urobilin;pantoate;sedoheptulose;gamma-carboxyglutamate;8-hydroxyguanine;S-methylcysteine;argininate*;2-oxoarginine*;cis-4-decenoate (10:1n6)*;1-lignoceroyl-GPC (24:0);1-(1-enyl-palmitoyl)-GPC (P-16:0)*;1-methyl-5-imidazoleacetate;tauroursodeoxycholate;3-(4-hydroxyphenyl)propionate;16-hydroxypalmitate;1-(1-enyl-palmitoyl)-GPE (P-16:0)*;1-(1-enyl-stearoyl)-GPE (P-18:0)*;2-oxindole-3-acetate;N-oleoyltaurine;linoleoylcarnitine (C18:2)*;N-methyl-GABA;glutaminylleucine;isoleucylglycine;leucylalanine;leucylglutamine*;leucylglycine;lysylleucine;N-palmitoyltaurine;N-stearoyltaurine;2-O-methylascorbic acid;carboxyethyl-GABA;hydroxymethylpyrimidine;trimethylamine N-oxide;3'-sialyllactose;N6-methyllysine;cis-urocanate;dihydroferulate;imidazole propionate;tyrosol;phenylalanylglycine;phenylalanylalanine;tryptophylglycine;valylglycine;prolylglycine;N-palmitoylglycine;mannonate*;2-stearoyl-GPE (18:0)*;nicotianamine;margaroylcarnitine (C17)*;histidine betaine (hercynine)*;glycohyocholate;taurohyocholate*;3b-hydroxy-5-cholenoic acid;pterin;dimethylmalonic acid;2-piperidinone;N-acetyl-1-methylhistidine*;indolin-2-one;1-stearoyl-GPS (18:0)*;sphingomyelin (d18:1/14:0, d16:1/16:0)*;sphingomyelin (d18:2/16:0, d18:1/16:1)*;N-monomethylarginine;6-oxopiperidine-2-carboxylate;N-delta-acetylornithine;acisoga;N-formylanthranilic acid;N2,N5-diacetylornithine;methionine sulfone;1-methylhypoxanthine;coprostanol;1-(1-enyl-oleoyl)-GPE (P-18:1)*;fructosyllysine;O-sulfo-L-tyrosine;N-acetylmethionine sulfoxide;N-acetyltaurine;1-oleoyl-GPG (18:1)*;1-palmitoyl-GPG (16:0)*;1-palmitoyl-GPS (16:0)*;N-linoleoyltaurine*;10-hydroxystearate;methyl glucopyranoside (alpha + beta);alpha-CEHC sulfate;sphingomyelin (d18:1/24:1, d18:2/24:0)*;myristoleoylcarnitine (C14:1)*;N-formylphenylalanine;arabonate/xylonate;1-dihomo-linolenylglycerol (20:3);ribulose/xylulose;N-acetylhistamine;sphingomyelin (d18:1/20:0, d16:1/22:0)*;sphingomyelin (d18:1/20:1, d18:2/20:0)*;behenoyl sphingomyelin (d18:1/22:0)*;sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*;sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*;lignoceroyl sphingomyelin (d18:1/24:0);sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*;3-hydroxyhexanoate;N-carbamoylalanine;3beta-hydroxy-5-cholestenoate;C-glycosyltryptophan;arabitol/xylitol;N-acetylglucosamine/N-acetylgalactosamine;2-pyrrolidineacetic acid;linoleoyl ethanolamide;1-stearoyl-2-oleoyl-GPC (18:0/18:1);1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6);1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6);1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6);1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1);sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0);1-palmitoyl-2-stearoyl-GPC (16:0/18:0);2-hydroxybutyrate/2-hydroxyisobutyrate;2-methylcitrate/homocitrate;oleate/vaccenate (18:1);1-palmitoleoylglycerol (16:1)*;2-palmitoleoylglycerol (16:1)*;palmitoyl dihydrosphingomyelin (d18:0/16:0)*;tricosanoyl sphingomyelin (d18:1/23:0)*;sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*;sphingomyelin (d18:2/24:1, d18:1/24:2)*;1-stearoyl-2-arachidonoyl-GPE (18:0/20:4);1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*;1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*;glutamyl-meso-diaminopimelate;1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*;1-stearoyl-2-linoleoyl-GPI (18:0/18:2);gamma-tocopherol/beta-tocopherol;1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*;1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*;1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*;1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*;1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)*;1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*;sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*;behenoyl dihydrosphingomyelin (d18:0/22:0)*;sphingomyelin (d18:0/18:0, d19:0/17:0)*;N-palmitoyl-sphinganine (d18:0/16:0);lactosyl-N-palmitoyl-sphingosine (d18:1/16:0);myristoyl dihydrosphingomyelin (d18:0/14:0)*;PAHSA (16:0/OH-18:0);1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*;1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*;1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*;1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*;1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*;1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*;1,2-dipalmitoyl-GPE (16:0/16:0)*;1-linoleoyl-GPG (18:2)*;thioproline;palmitoylcholine;2-acetamidobutanoate;2-methylserine;ursodeoxycholate sulfate (1);(S)-3-hydroxybutyrylcarnitine;glycosyl-N-palmitoyl-sphingosine (d18:1/16:0);hexadecadienoate (16:2n6);palmitoleoylcarnitine (C16:1)*;3-methylglutarate/2-methylglutarate;1-linoleoyl-galactosylglycerol (18:2)*;1-palmitoyl-galactosylglycerol (16:0)*;2'-O-methylcytidine;2'-O-methyluridine;gamma-glutamyl-alpha-lysine;N-palmitoyl-sphingadienine (d18:2/16:0)*;N-behenoyl-sphingadienine (d18:2/22:0)*;2-hydroxybehenate;2-hydroxynervonate*;N-(2-hydroxypalmitoyl)-sphingosine (d18:1/16:0(2OH));sphingadienine;OAHSA (18:1/OH-18:0);LAHSA (18:2/OH-18:0)*;glycerophosphoserine*;hexadecasphingosine (d16:1)*;heptadecasphingosine (d17:1);ceramide (d16:1/24:1, d18:1/22:1)*;ceramide (d18:1/14:0, d16:1/16:0)*;ceramide (d18:1/17:0, d17:1/18:0)*;ceramide (d18:2/24:1, d18:1/24:2)*;glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*;sphingomyelin (d18:0/20:0, d16:0/22:0)*;sphingomyelin (d18:1/19:0, d19:1/18:0)*;linolenoylcarnitine (C18:3)*;behenoylcarnitine (C22)*;arachidoylcarnitine (C20)*;lignoceroylcarnitine (C24)*;cerotoylcarnitine (C26)*;ximenoylcarnitine (C26:1)*;arachidonoylcarnitine (C20:4);eicosenoylcarnitine (C20:1)*;dihomo-linoleoylcarnitine (C20:2)*;pentadecanoylcarnitine (C15)*;nervonoylcarnitine (C24:1)*;arachidoyl ethanolamide (20:0)*;behenoyl ethanolamide (22:0)*;lignoceroyl ethanolamide (24:0)*;erucoyl ethanolamide (22:1)*;margaroyl ethanolamide*;hexadecasphinganine (d16:0)*;eicosanoylsphingosine (d20:1)*;3-sulfo-palmitoyl-galactosylceramide (d18:1/16:0);N,N,N-trimethyl-5-aminovalerate;carotene diol (1);5-dodecenoylcarnitine (C12:1);N-palmitoyl-phytosphingosine (t18:0/16:0);3-hydroxyoleoylcarnitine;2-hydroxyarachidate*;2-hydroxylignocerate*;cytidine 2' or 3'-monophosphate (2' or 3'-CMP);2-hydroxyheptanoate*;lyxonate;N,N,N-trimethyl-alanylproline betaine (TMAP);3-formylindole;gamma-glutamylcitrulline*;diacetylspermidine*;tetradecadienoate (14:2)*;3-amino-2-piperidone;N,N-dimethylalanine;3-indoleglyoxylic acid;2-hydroxysebacate;ascorbic acid 3-sulfate*;N6,N6-dimethyllysine;N-acetyl-isoputreanine;N2-acetyl,N6-methyllysine;5alpha-pregnan-3beta,20beta-diol disulfate*;2-palmitoyl-galactosylglycerol (16:0)*;1-heptadecenoylglycerol (17:1)*;2-heptadecenoylglycerol (17:1)*;2,6-dihydroxybenzoic acid;N,N-dimethyl-5-aminovalerate;tauroursodeoxycholic acid sulfate (2);tetrahydrocortisol sulfate (1);tetrahydrocortisol disulfate;2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*;hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH))**;vitamin D3 sulfate;pregnenetriol sulfate*;hydroxy-N6,N6,N6-trimethyllysine*;palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0);carboxymethylproline;stigmastadienone;succinoyltaurine;N-stearoyl-phytosphingosine (t18:0/18:0)*;3,5-dihydroxyphenylpropionate;vanillic acid glycine;2-hydroxy-4-(methylthio)butanoic acid;N-succinyl-phenylalanine;1-methyl-5-imidazolelactate;(2 or 3)-decenoate (10:1n7 or n8);N-carbamoylputrescine;chenodeoxycholic acid sulfate (1);val-val-ala;branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*;1-deoxysphinganine (m18:0);N-palmitoyl-deoxysphinganine (m18:0/16:0);2,4-di-tert-butylphenol;butyrylputrescine/isobutyrylputrescine;bilirubin degradation product, C16H18N2O5 (1)**;bilirubin degradation product, C16H18N2O5 (2)**;bilirubin degradation product, C17H18N2O4 (1)**;bilirubin degradation product, C17H18N2O4 (2)**;bilirubin degradation product, C17H18N2O4 (3)**;bilirubin degradation product, C16H18N2O5 (3)**;N,N-dimethyl-pro-pro;oxindolylalanine;5-hydroxyindoleacetate;biopterin;1-methylguanidine;butyrylcarnitine (C4);isobutyrylcarnitine (C4);genistein;3-hydroxydodecanedioate*;N1-Methyl-2-pyridone-5-carboxamide;phenol sulfate;tiglyl carnitine (C5);alpha-hydroxycaproate;bilirubin (E,Z or Z,E)*;sitostanol;pregnen-diol disulfate*;androstenediol (3beta,17beta) disulfate (2);21-hydroxypregnenolone monosulfate (1);5alpha-androstan-3alpha,17alpha-diol monosulfate;5alpha-pregnan-3beta,20beta-diol monosulfate (2);5alpha-pregnan-3beta,20alpha-diol monosulfate (1);5alpha-androstan-3beta,17alpha-diol monosulfate (1);androstenediol (3alpha, 17alpha) monosulfate (2);cysteine sulfinic acid;11-ketoetiocholanolone sulfate;valylleucine;valylglutamine;tryptophol;ascorbic acid 2-sulfate;1-palmitoyl-2-linoleoyl-digalactosylglycerol (16:0/18:2)*;1-palmitoyl-digalactosylglycerol (16:0)*;1-palmitoyl-2-linoleoyl-galactosylglycerol (16:0/18:2)*;isohyodeoxycholate;bilirubin degradation product, C17H20N2O5 (1)**;bilirubin degradation product, C17H20N2O5 (2)**;bilirubin degradation product, C16H18N2O5 (4)**
1;Control;254042;565339;464409;8244554;916784;1263152;823000;5445191;3405497;9254583;2336519;330357;149885691;92395857;469925334;71996647;70228;2784156;5985766;41699362;204901;4150689;855467;468580;367277;33303246;4410250;130576;299209111;1650082;34404.5;3040536;1816962;3999647410;409212;98585976;5086244;1595541;33499;2521368;354628;1600494;708705;3041858783;20158;2219497;132132;98565;160277232;98614137;30196;23957830;3872558;18548922;15796764;16094465;757635;171319;697541;20044503;2194106;181426;3572290;180424234;62604;565113;152715083;738848;8897732;162583449;29577586;303671571;58558742;41021097;14285933;7887085441;2327002;3525546119;58041763;7809850;850057235;116508827;458135169;2526183;405339243;150946199;3235382;59695;214073;1195125;47261629;104152;18069;5864942;1442800040;914873;2620389;50833;16618213;889342348;35807768;58335820;23961197;75512396;332351633;2575522;42485711;1328157;13754692;1334972;2056432;40900928;91087002;2556508;510941;796121;346060;70023326;3163066;400079;264028;1932120;695755;140935398;49611912;1053897;11756489;15755832;108543522;7304349;16555658;1604241;4294751;13152053;33998;246086;1071972;3017381;3338780;83499;808979;119049466;1752375;372692;374169;28442496;36570445;35962095;1688592;78313;810662;101124;57226672;11864946;870108;740939;175591480;84579;20078;600325;709077;146204;690541;2738864;420696;8702608;13724529;141624;43998;10143875;21066660;13221.5;330326;267521;3187229;249833;43092277;155351970;3589816;215530;471695;515399687;195287;254606;695443;170275;139268;631490;72239084;689781474;23684626;27719408;15041450;217348762;52085690;268793;16019.5;152629;2530044;6958171;5826765;1718368;28674719;443062;11062473;1856295;276152;246582;37638;27399017;179350;812955;558308;361073;3802948;2299917;11171;1128329;5382128;91178;6781188;3607348;5114517;22692;19559.5;19512758;435326;3433487;125814626;2704229;28779190;649484;20275;22660;315817;315192;2245714;141765059;640404;16955;520213;122727;82834;838774;109111;43859.5;347113990;472779;8180842;256884190;7114706;32538108;18939225;3071273;481876;1683209;3203994;460277;30411;26058.5;430843;747752;59298309;46978650;7154505;85783;267900;927597;25876741;1116992;154729;6056886;69296.5;1444802;177688;156265;1479598;1539701;13604791;2381770;152007;2357591;1400048;1962296;4193534;514412;522549;1727677;4577595;151040;4998556;52063;10810664;66936;155171;3132001;16851;48446;113758;24050;23827;458948;685085;94921;28402084;36644365;25116056;94591;3178318;4059208;113566;247204;215749;82351;1107551;235637364;10822563;72280;4881580;226638;823609;103144495;630717;1621505;8562866;118390255;11429477;88754430;36561;54869;27764001;161559014;2490850;17548824;2759096;3062184;750064;170687;4867269;110204894;1278352;229716066;78697321;30538299;61830;798435;1169682;15260521;320966;194122;17568.5;861885;42621;200671;233137;158321;89510979;83459;42634;47926281;22641163;678557;111438;888834;2219592;84391;134182;52396873;142915;319128;295701;809162;110140;190288.5;1441512;24889084;5217802;86173.5;53838;14626391;1659974;29648;177548;1270695;17008001;284936;51185;54228;2598025;1066022;3550147;17321533;219723;210710;356188;948531;402188180;216032;130904;1038865;1814215;222465;5719893;357286;189154;118694;15340642;4574636;1068057;130461;34640271;3723245;8345555;3738010;5587513;91253;442650;1497953;570504;4544958;10591457;37187;39133;129819;993954;846632;9640282;272114;678735;118244700;1438320;435600;463523;121482;6849567;175288581;9891311;70346025;2014729;623140;78406;2395155;1091278;1025725;17303115;437306;77477;66541;41416747;191143;6033158;20541.5;131705;835549673;5400534;46500;1862933;80203;94823;51724;300189;68808;71256;66644;832859;7371847;292807;459202;114103541;16660443;16407357;88818;768327;9748483;3208244;94305;1045958;144794;92678;657092;126924;783716;174580;876862;684686;1247227;2225338;43493;1256369;1803451;112905;4158633;39236;188358;37543;31627;187773;190589;991400;1046801;1825367;42439;2481558;601919;711171;258389;3965090;329939;130866;57644332;126314;14591607;18212906;1887716;678521;110415;659660;168961;111538;1304306;204125;125380;4791045;41654881;5562119;1897832;105941;7020567;94079;1461892;3800338;2224139;423391;1567267724;1066336;67529;174543810;285580;1172965;1676167;169971;359075;3526476;14249537;742466;36004846;3531089;118797.5;40073913;1324915;397761;35258;837922;60699;5984;90923412;607273;455443;55679465;3607797;4462311;1900675;1643805;1569567;75987742;3436097;128830;3059585867;1259914;58321;71278229;3756411;1703591;12595705;239181;19382290;30513088;66708;362370;508052;11938257;874522;1008203;10227055;1336075;53574;124315;456982;5839700;7971489;113743473;796144;1417503;12511070;1274569;1075838;401454;79594.5;5975999;2476749;2731327;77002.5;75826;299801;403100;1713975;276961;121754;539902;3341236;9138710;8815139;12662;2899861;246964;14614.5;1708386;39297202;2997383;23373758;80650195;93470164;33149323;43568260;17514941;29113.5;2306956;5645650;6210040;53322390;4895714;20719732;547200;5703552;639938;655038;2487516;9474173;7489360;103710;635190;312992;1843829;666063;1727386;2426382;661991;657318;1468141;563389;3108785;21116457;3114236;981897;19864882;598563;80579.5;4101318;1823206;17658255;19300007;422226;123003;4331242;702200;1047160;524448;1571620;408471;1795583;714754;44114;94761;44848;6436336;1800967;190643;15340;1710474;73304;219580;564982;4259731;16114.5;38786;61589;52715;1706009;672245;46226;30430;326940;637797;1309641;70016;360117;153614;22087.5;286907;41965;336466;72817;1107133;180363;368288;229787;4241261;8516895;2781861;7086468;2796910;1590566;328147;1212731;872209;365423;1119339;509020;29828;11258.5;115738;12489.5;33625.5;65647;14339.5;94926;14415.5;305020;14967;341928;111837;15381;21869;20389.5;79715;363075;145598;52605;17762;79568;14316;107464;19055.5;52285;24225;258822;38912;1281883;1988153;87298;118756;238336;;;
